date,time,member,message,message_type,message_length,reaction_count,word_count,mentions,emojis
2022-03-21,04:40 PM,raqib,E dey my bag.,text,13,0,4,,[]
2022-03-21,04:40 PM,Abdulmuiz,Ohk,text,3,0,1,,[]
2022-03-21,04:41 PM,raqib,I don dey find urs? Where e dey,text,31,0,8,,[]
2022-03-21,04:41 PM,Abdulmuiz,E dey with john,text,15,0,4,,[]
2022-03-21,04:43 PM,Abdulmuiz,Where your bag?,text,15,0,3,,[]
2022-03-21,04:44 PM,raqib,"With me, I'm not in hostel",text,26,0,7,,[]
2022-03-21,04:45 PM,Abdulmuiz,Bring am come,text,13,0,3,,[]
2022-03-21,04:46 PM,raqib,"Wo, i dey busy now.",text,19,0,5,,[]
2022-03-21,04:46 PM,raqib,I no fit come hostel,text,20,0,5,,[]
2022-03-21,11:09 PM,raqib,<Media omitted>,text,15,0,2,,[]
2022-03-21,11:10 PM,raqib,"Haffa, u don dey draw for me🥺",text,29,0,7,,['🥺']
2022-03-21,11:10 PM,Abdulmuiz,Weerey💔😂,text,8,1,1,,"['💔', '😂']"
2022-03-21,11:10 PM,raqib,Na like 2 i dey come back,text,25,0,7,,[]
2022-03-21,11:11 PM,Abdulmuiz,"Ehn no wahala,that mattress still dey outside abi🤔",text,50,0,9,,['🤔']
2022-03-21,11:13 PM,raqib,Ode,text,3,0,1,,[]
2022-03-21,11:14 PM,raqib,Na u put the mattress outside and u dey lie🤡,text,44,0,10,,['🤡']
2022-03-21,11:14 PM,Abdulmuiz,"Ehn na me,you don't forget say na you assist me carry am go outside",text,67,0,16,,[]
2022-03-21,11:24 PM,raqib,Winch,text,5,0,1,,[]
2022-03-24,07:21 PM,raqib,Them force u snap??,text,19,0,4,,[]
2022-03-24,07:21 PM,raqib,<Media omitted>,text,15,0,2,,[]
2022-03-24,07:21 PM,Abdulmuiz,Rest,text,4,0,1,,[]
2022-03-24,07:22 PM,Abdulmuiz,You sha no dey picture,text,22,0,5,,[]
2022-03-24,07:22 PM,Abdulmuiz,<Media omitted>,text,15,0,2,,[]
2022-03-24,07:22 PM,raqib,But i fit put myself,text,20,0,5,,[]
2022-03-24,07:22 PM,raqib,<Media omitted>,text,15,0,2,,[]
2022-03-24,07:23 PM,Abdulmuiz,Weerey😂,text,7,1,1,,['😂']
2022-03-24,07:23 PM,Abdulmuiz,Gettat,text,6,0,1,,[]
2022-03-24,08:41 PM,Abdulmuiz,How Fr,text,6,0,2,,[]
2022-03-24,08:42 PM,Abdulmuiz,You get fullscap,text,16,0,3,,[]
2022-03-24,09:03 PM,raqib,<Media omitted>,text,15,0,2,,[]
2022-03-24,09:03 PM,raqib,<Media omitted>,text,15,0,2,,[]
2022-03-25,11:58 AM,Abdulmuiz,I go cast you ohh,text,17,0,5,,[]
2022-03-25,11:58 AM,Abdulmuiz,Iswr try me,text,11,0,3,,[]
2022-03-25,11:58 AM,raqib,Dem no born u well,text,18,0,5,,[]
2022-03-25,11:59 AM,raqib,<Media omitted>,text,15,0,2,,[]
2022-03-25,11:59 AM,Abdulmuiz,...,text,3,0,0,,[]
2022-03-25,11:59 AM,Abdulmuiz,You don finish 🌝,text,16,0,3,,['🌝']
2022-03-25,11:59 AM,raqib,I don tell u,text,12,0,4,,[]
2022-03-25,11:59 AM,raqib,U no fit,text,8,0,3,,[]
2022-03-25,04:53 PM,raqib,Tf😂,text,3,1,1,,['😂']
2022-03-26,09:26 PM,Abdulmuiz,This message was deleted,text,24,0,4,,[]
2022-03-26,09:32 PM,Abdulmuiz,This message was deleted,text,24,0,4,,[]
2022-03-26,09:34 PM,raqib,You deleted this message,text,24,0,4,,[]
2022-03-26,09:35 PM,Abdulmuiz,This message was deleted,text,24,0,4,,[]
2022-03-27,05:16 PM,Abdulmuiz,<Media omitted>,text,15,0,2,,[]
2022-03-27,05:16 PM,Abdulmuiz,<Media omitted>,text,15,0,2,,[]
2022-03-27,05:16 PM,Abdulmuiz,Before,text,6,0,1,,[]
2022-03-27,05:16 PM,Abdulmuiz,After,text,5,0,1,,[]
2022-03-27,05:17 PM,raqib,Sha rest 1st😒,text,13,0,3,,['😒']
2022-03-27,05:17 PM,Abdulmuiz,<Media omitted>,text,15,0,2,,[]
2022-03-27,05:29 PM,Abdulmuiz,<Media omitted>,text,15,0,2,,[]
2022-03-27,05:30 PM,raqib,I no carry money commot,text,23,0,5,,[]
2022-03-27,05:30 PM,Abdulmuiz,Ha,text,2,0,1,,[]
2022-03-27,05:30 PM,raqib,Aswr,text,4,0,1,,[]
2022-03-27,08:13 PM,Abdulmuiz,How far? Buy water for me....who dey with you,text,45,0,10,,[]
2022-03-27,08:13 PM,raqib,.,text,1,0,0,,[]
2022-03-27,08:14 PM,raqib,Do u see me with money 😒,text,24,0,6,,['😒']
2022-03-27,08:14 PM,Abdulmuiz,Omo I dey thirsty like this,text,27,0,6,,[]
2022-03-28,02:23 PM,Abdulmuiz,How far? You don finish,text,23,0,5,,[]
2022-03-28,02:23 PM,Abdulmuiz,Buy a4 paper come ohhh,text,22,0,5,,[]
2022-03-28,02:29 PM,Abdulmuiz,No forget ohhhh,text,15,0,3,,[]
2022-03-28,02:33 PM,raqib,With which money?,text,17,0,3,,[]
2022-03-28,02:34 PM,Abdulmuiz,Serious abeg I go do transfer for you,text,37,0,8,,[]
2022-03-28,02:34 PM,raqib,I don use the money buy bread and akara,text,39,0,9,,[]
2022-03-28,02:34 PM,raqib,U for tell me in the morning,text,28,0,7,,[]
2022-03-28,02:34 PM,Abdulmuiz,Ha,text,2,0,1,,[]
2022-03-28,02:34 PM,Abdulmuiz,So you no get any money like this,text,33,0,8,,[]
2022-03-28,02:35 PM,raqib,Yessir,text,6,0,1,,[]
2022-03-28,11:19 PM,raqib,<Media omitted>,text,15,0,2,,[]
2022-03-29,09:32 AM,Abdulmuiz,Weerey boy,text,10,0,2,,[]
2022-03-29,09:32 AM,Abdulmuiz,Where you dey take us go?,text,25,0,6,,[]
2022-03-29,09:35 AM,Abdulmuiz,This one dey blurry na🌝,text,23,0,5,,['🌝']
2022-03-29,09:35 AM,raqib,Rest😑,text,5,0,1,,['😑']
2022-03-29,09:35 AM,raqib,Na WhatsApp o,text,13,0,3,,[]
2022-03-29,09:35 AM,Abdulmuiz,I dey serious,text,13,0,3,,[]
2022-03-29,09:35 AM,Abdulmuiz,Lol when you no wan use gb WhatsApp nko,text,39,0,9,,[]
2022-03-29,09:35 AM,raqib,Na WhatsApp nah,text,15,0,3,,[]
2022-03-29,09:36 AM,Abdulmuiz,E go make your pictures clear😌,text,30,0,6,,['😌']
2022-03-29,09:36 AM,raqib,I no want,text,9,0,3,,[]
2022-03-29,09:37 AM,Abdulmuiz,Toor then no complain again,text,27,0,5,,[]
2022-03-29,01:27 PM,Abdulmuiz,You don finish?,text,15,0,3,,[]
2022-03-29,01:27 PM,Abdulmuiz,"Help me buy a4 paper, thank you",text,31,0,7,,[]
2022-03-29,01:28 PM,raqib,Na pepsi i dey guy,text,18,0,5,,[]
2022-03-29,01:28 PM,Abdulmuiz,Lawal still dey there?,text,22,0,4,,[]
2022-03-29,01:29 PM,raqib,<Media omitted>,text,15,0,2,,[]
2022-03-29,01:29 PM,Abdulmuiz,😶,text,1,0,0,,['😶']
2022-03-29,01:29 PM,Abdulmuiz,You get?,text,8,0,2,,[]
2022-03-29,01:30 PM,raqib,What ?,text,6,0,1,,[]
2022-03-29,01:30 PM,Abdulmuiz,A4 paper?,text,9,0,2,,[]
2022-03-29,01:31 PM,raqib,Dem dey sell am for pepsi?,text,26,0,6,,[]
2022-03-29,01:31 PM,raqib,Guy u no go talk since morning,text,30,0,7,,[]
2022-03-29,01:31 PM,Abdulmuiz,Toor forget,text,11,0,2,,[]
2022-03-29,02:29 PM,Abdulmuiz,Missed voice call,text,17,0,3,,[]
2022-03-29,05:13 PM,Abdulmuiz,Missed voice call,text,17,0,3,,[]
2022-03-29,08:27 PM,Abdulmuiz,Omo no matches ohhh,text,19,0,4,,[]
2022-03-30,05:21 PM,Abdulmuiz,How far,text,7,0,2,,[]
2022-03-30,05:21 PM,Abdulmuiz,Where you dey,text,13,0,3,,[]
2022-03-30,05:21 PM,Abdulmuiz,Help me buy water come,text,22,0,5,,[]
2022-03-30,08:08 PM,raqib,<Media omitted>,text,15,0,2,,[]
2022-04-01,04:15 PM,Abdulmuiz,Hey,text,3,0,1,,[]
2022-04-01,04:16 PM,raqib,Hi,text,2,0,1,,[]
2022-04-01,04:17 PM,Abdulmuiz,What's good,text,11,0,3,,[]
2022-04-01,04:17 PM,raqib,Nothing really,text,14,0,2,,[]
2022-04-01,04:18 PM,raqib,"Take care bruh, you're blessed",text,30,0,6,,[]
2022-04-02,09:33 AM,Abdulmuiz,"How far,help me send the drawings for electrical",text,48,0,9,,[]
2022-04-02,10:27 AM,raqib,<Media omitted>,text,15,0,2,,[]
2022-04-02,10:37 AM,Abdulmuiz,Is that all?,text,12,0,3,,[]
2022-04-02,10:43 AM,raqib,Yeah,text,4,0,1,,[]
2022-04-02,12:41 PM,Abdulmuiz,Mahd ok,text,7,0,2,,[]
2022-04-02,04:37 PM,raqib,What's fantastic in losing?,text,27,0,5,,[]
2022-04-02,04:37 PM,raqib,<Media omitted>,text,15,0,2,,[]
2022-04-02,04:51 PM,Abdulmuiz,Rt,text,2,0,1,,[]
2022-04-04,11:37 AM,Abdulmuiz,Wat is this 😂😂💔,text,15,2,3,,"['😂', '😂', '💔']"
2022-04-04,04:58 PM,raqib,<Media omitted>,text,15,0,2,,[]
2022-04-04,05:22 PM,Abdulmuiz,Download new movies ohh,text,23,0,4,,[]
2022-04-04,05:22 PM,Abdulmuiz,Action ones,text,11,0,2,,[]
2022-04-04,05:23 PM,raqib,I don download film yesterday 😒,text,31,0,5,,['😒']
2022-04-04,05:24 PM,Abdulmuiz,Names?,text,6,0,1,,[]
2022-04-04,05:24 PM,Abdulmuiz,"I no dey threathen you,relax",text,28,0,6,,[]
2022-04-04,05:26 PM,raqib,E dy my lappy,text,13,0,4,,[]
2022-04-04,05:26 PM,raqib,Dem born u well to threaten me b4 ??,text,36,0,8,,[]
2022-04-04,05:27 PM,Abdulmuiz,Language🌝 I dey fast,text,20,0,4,,['🌝']
2022-04-04,05:28 PM,raqib,<Media omitted>,text,15,0,2,,[]
2022-04-04,05:28 PM,raqib,I go sha still check,text,20,0,5,,[]
2022-04-04,05:28 PM,Abdulmuiz,<Media omitted>,text,15,0,2,,[]
2022-04-04,05:28 PM,Abdulmuiz,Oya na,text,6,0,2,,[]
2022-04-04,05:28 PM,Abdulmuiz,"Better come start to dey cook,see time",text,38,0,8,,[]
2022-04-04,05:31 PM,raqib,Ok sir,text,6,0,2,,[]
2022-04-05,09:18 AM,Abdulmuiz,<Media omitted>,text,15,0,2,,[]
2022-04-05,09:21 AM,raqib,<Media omitted>,text,15,0,2,,[]
2022-04-05,09:22 AM,Abdulmuiz,<Media omitted>,text,15,0,2,,[]
2022-04-08,06:25 AM,raqib,<Media omitted>,text,15,0,2,,[]
2022-04-08,08:34 AM,raqib,<Media omitted>,text,15,0,2,,[]
2022-04-09,11:05 AM,Abdulmuiz,Abdulmuiz  would like you to join and shop on Kaiglo. Click on the link below to sign up:,text,89,0,18,,[]
2022-04-09,11:05 AM,Abdulmuiz,Android: https://play.google.com/store/apps/details?id=com.kiaglo,text,65,0,11,,[]
2022-04-09,11:05 AM,Abdulmuiz,IOS: https://apps.apple.com/us/app/kaiglo/id1606814413,text,54,0,9,,[]
2022-04-09,11:05 AM,Abdulmuiz,Using this referral code: KGR1826282,text,36,0,5,,[]
2022-04-09,11:09 AM,Abdulmuiz,Bruh🌝,text,5,0,1,,['🌝']
2022-04-10,12:01 AM,raqib,<Media omitted>,text,15,0,2,,[]
2022-04-10,12:02 AM,Abdulmuiz,<Media omitted>,text,15,0,2,,[]
2022-04-10,06:19 AM,raqib,Rest abeg😑,text,10,0,2,,['😑']
2022-04-10,03:46 PM,Abdulmuiz,<Media omitted>,text,15,0,2,,[]
2022-04-10,03:50 PM,raqib,Hope u aren't missing me yet??😹,text,31,0,7,,['😹']
2022-04-10,03:50 PM,raqib,<Media omitted>,text,15,0,2,,[]
2022-04-10,03:51 PM,Abdulmuiz,<Media omitted>,text,15,0,2,,[]
2022-04-10,03:54 PM,raqib,Ode,text,3,0,1,,[]
2022-04-10,03:58 PM,Abdulmuiz,"Doing Ramadan, you better go and break",text,38,0,7,,[]
2022-04-10,04:08 PM,raqib,Na u I dey fast to abi?,text,23,0,7,,[]
2022-04-10,06:26 PM,Abdulmuiz,<Media omitted>,text,15,0,2,,[]
2022-04-10,07:08 PM,raqib,<Media omitted>,text,15,0,2,,[]
2022-04-10,07:23 PM,Abdulmuiz,Lol,text,3,0,1,,[]
2022-04-10,07:24 PM,Abdulmuiz,Sha greet everyone for me,text,25,0,5,,[]
2022-04-10,07:48 PM,raqib,Yessir,text,6,0,1,,[]
2022-04-11,01:03 PM,Abdulmuiz,Omo I dey comot today ohhhh,text,27,0,6,,[]
2022-04-11,06:52 PM,Abdulmuiz,Alhamdulilah I don dey house🤲🏼,text,30,0,5,,"['🤲', '🏼']"
2022-04-11,09:42 PM,Abdulmuiz,"You don reach house,you no wan reply person abi",text,47,0,10,,[]
2022-04-11,09:43 PM,raqib,Adupe,text,5,0,1,,[]
2022-04-11,09:43 PM,raqib,"Wo no vex, i dey wash plates since😪",text,35,0,8,,['😪']
2022-04-11,09:44 PM,Abdulmuiz,Nawa ohhhh,text,10,0,2,,[]
2022-04-11,09:44 PM,raqib,E no easy g,text,11,0,4,,[]
2022-04-11,09:44 PM,Abdulmuiz,"See now, you run go house.na plate you dey wash😂🤲🏼",text,50,1,11,,"['😂', '🤲', '🏼']"
2022-04-11,09:44 PM,Abdulmuiz,<Media omitted>,text,15,0,2,,[]
2022-04-11,09:44 PM,raqib,U nko wey dey house,text,19,0,5,,[]
2022-04-11,09:45 PM,raqib,Abi u no grind pepper tmao😒,text,27,0,6,,['😒']
2022-04-11,09:45 PM,Abdulmuiz,We no much for house,text,20,0,5,,[]
2022-04-11,09:45 PM,Abdulmuiz,"Me khe,my sis dey around😂",text,25,1,6,,['😂']
2022-04-11,09:47 PM,raqib,Agbaya so u no go do anything,text,29,0,7,,[]
2022-04-11,09:47 PM,raqib,<Media omitted>,text,15,0,2,,[]
2022-04-11,09:50 PM,Abdulmuiz,My own na till Tomorrow,text,23,0,5,,[]
2022-04-11,09:51 PM,Abdulmuiz,I go wash car tire 😔,text,20,0,5,,['😔']
2022-04-11,09:55 PM,raqib,Eeyah,text,5,0,1,,[]
2022-04-11,09:55 PM,raqib,<Media omitted>,text,15,0,2,,[]
2022-04-11,09:56 PM,Abdulmuiz,<Media omitted>,text,15,0,2,,[]
2022-04-11,10:08 PM,Abdulmuiz,<Media omitted>,text,15,0,2,,[]
2022-04-11,10:09 PM,raqib,Wetin dis one dey talk ?,text,24,0,5,,[]
2022-04-11,10:09 PM,Abdulmuiz,I dey chop nhi,text,14,0,4,,[]
2022-04-11,10:12 PM,raqib,"Bcos i dey chop, u no fit talk well",text,35,0,9,,[]
2022-04-11,10:12 PM,raqib,Alaye sit up or i block u,text,25,0,7,,[]
2022-04-11,10:13 PM,Abdulmuiz,Wrong dm,text,8,0,2,,[]
2022-04-12,09:12 PM,raqib,Match neva finish sha,text,21,0,4,,[]
2022-04-12,09:12 PM,raqib,<Media omitted>,text,15,0,2,,[]
2022-04-12,10:43 PM,Abdulmuiz,Omo that benzema ehn,text,20,0,4,,[]
2022-04-12,10:46 PM,raqib,<Media omitted>,text,15,0,2,,[]
2022-04-12,10:46 PM,raqib,Stf,text,3,0,1,,[]
2022-04-12,10:47 PM,Abdulmuiz,Na luck to get today,text,20,0,5,,[]
2022-04-12,10:47 PM,Abdulmuiz,No cap,text,6,0,2,,[]
2022-04-12,10:48 PM,raqib,Yh i agree,text,10,0,3,,[]
2022-04-12,10:49 PM,raqib,But i don tell u from the start sey una no get hope of comeback,text,63,0,15,,[]
2022-04-12,10:49 PM,raqib,We dey always get luck for champe,text,33,0,7,,[]
2022-04-12,10:49 PM,Abdulmuiz,True sha,text,8,0,2,,[]
2022-04-12,10:49 PM,Abdulmuiz,Omo but we tried ohhh,text,21,0,5,,[]
2022-04-12,10:55 PM,raqib,"Dey carry ur ""try"" go england tomorrow",text,38,0,7,,[]
2022-04-12,10:56 PM,Abdulmuiz,Lol let's see na,text,16,0,5,,[]
2022-04-12,10:56 PM,Abdulmuiz,If you go pass that semi final,text,30,0,7,,[]
2022-04-12,10:57 PM,raqib,<Media omitted>,text,15,0,2,,[]
2022-04-12,10:58 PM,Abdulmuiz,<Media omitted>,text,15,0,2,,[]
2022-04-14,05:37 PM,Abdulmuiz,Like say na you draw am🙄,text,24,0,6,,['🙄']
2022-04-14,05:58 PM,raqib,Na u con draw am?,text,17,0,5,,[]
2022-04-14,05:59 PM,raqib,"If u know nothing, rest then",text,28,0,6,,[]
2022-04-14,06:00 PM,Abdulmuiz,You still dey talk🤦🏽‍♂️ like say you draw am with pencil,text,56,0,11,,"['🤦', '🏽', '♂']"
2022-04-14,06:00 PM,Abdulmuiz,REAL PENCIL 😒,text,13,0,2,,['😒']
2022-04-14,06:32 PM,raqib,"As is said, rest g",text,18,0,5,,[]
2022-04-14,06:32 PM,raqib,*I,text,2,0,1,,[]
2022-04-15,08:58 PM,raqib,Infinix na Samsung's daddy,text,26,0,5,,[]
2022-04-15,09:01 PM,Abdulmuiz,Yes make you use that momentum buy infinix for your children,text,60,0,11,,[]
2022-04-15,09:04 PM,raqib,I want to give u a befitting response.,text,38,0,8,,[]
2022-04-15,09:04 PM,raqib,,text,0,0,0,,[]
2022-04-15,09:04 PM,raqib,But I'll keep it for another day,text,32,0,8,,[]
2022-04-15,09:05 PM,Abdulmuiz,Rest!,text,5,0,1,,[]
2022-04-15,09:51 PM,raqib,Okayy,text,5,0,1,,[]
2022-04-15,09:51 PM,raqib,<Media omitted>,text,15,0,2,,[]
2022-04-15,10:21 PM,Abdulmuiz,<Media omitted>,text,15,0,2,,[]
2022-04-19,05:04 PM,raqib,Then dey chop maize,text,19,0,4,,[]
2022-04-19,05:04 PM,raqib,<Media omitted>,text,15,0,2,,[]
2022-04-19,05:06 PM,Abdulmuiz,I no even know again,text,20,0,5,,[]
2022-04-19,05:07 PM,Abdulmuiz,How your side,text,13,0,3,,[]
2022-04-19,05:07 PM,raqib,Omo everywhere just dey😑,text,24,0,4,,['😑']
2022-04-19,05:08 PM,Abdulmuiz,Naso ohhh,text,9,0,2,,[]
2022-04-19,05:09 PM,Abdulmuiz,You go don fat now oh,text,21,0,6,,[]
2022-04-19,05:09 PM,raqib,<Media omitted>,text,15,0,2,,[]
2022-04-19,05:09 PM,raqib,Fat for fasting?,text,16,0,3,,[]
2022-04-19,05:09 PM,raqib,Ment?,text,5,0,1,,[]
2022-04-19,05:09 PM,raqib,U been dey go school?,text,21,0,5,,[]
2022-04-19,05:09 PM,Abdulmuiz,No lie,text,6,0,2,,[]
2022-04-19,05:10 PM,Abdulmuiz,"Me keh,for what",text,15,0,4,,[]
2022-04-19,05:10 PM,Abdulmuiz,<Media omitted>,text,15,0,2,,[]
2022-04-19,05:11 PM,Abdulmuiz,I bin wan go today but the guy wey we wan go together no go again...so,text,70,0,17,,[]
2022-04-19,05:11 PM,raqib,U no fit ever go anywhere on your own,text,37,0,9,,[]
2022-04-19,05:11 PM,raqib,"U go dey find person follow u, who wan kidnap u😒",text,48,0,11,,['😒']
2022-04-19,05:11 PM,Abdulmuiz,Na the guy wey wan sponsor my tfare,text,35,0,8,,[]
2022-04-19,05:11 PM,Abdulmuiz,Rest,text,4,0,1,,[]
2022-04-19,05:11 PM,Abdulmuiz,<Media omitted>,text,15,0,2,,[]
2022-04-19,05:13 PM,raqib,Ode,text,3,0,1,,[]
2022-04-19,05:13 PM,raqib,<Media omitted>,text,15,0,2,,[]
2022-04-19,05:13 PM,Abdulmuiz,Ninu awè,text,8,0,2,,[]
2022-04-19,05:15 PM,raqib,"Come sponsor me, i wan start my Photoshop YouTube channel",text,57,0,10,,[]
2022-04-19,05:18 PM,Abdulmuiz,Hmmm interesting how much?,text,26,0,4,,[]
2022-04-19,05:39 PM,raqib,Dunno yet sef,text,13,0,3,,[]
2022-04-19,05:40 PM,raqib,Later sha,text,9,0,2,,[]
2022-04-19,05:40 PM,Abdulmuiz,Ok,text,2,0,1,,[]
2022-04-23,01:04 PM,raqib,Send,text,4,0,1,,[]
2022-04-23,01:04 PM,Abdulmuiz,Send wetin,text,10,0,2,,[]
2022-04-23,01:05 PM,raqib,The video,text,9,0,2,,[]
2022-04-23,01:07 PM,Abdulmuiz,"I no get am,I no video am",text,25,0,8,,[]
2022-04-23,01:07 PM,raqib,The video for ur status guy ah,text,30,0,7,,[]
2022-04-23,01:07 PM,raqib,Abi u no grab nii?,text,18,0,5,,[]
2022-04-23,01:08 PM,Abdulmuiz,See wetin you reply to,text,22,0,5,,[]
2022-04-23,01:09 PM,Abdulmuiz,Make I no talk,text,14,0,4,,[]
2022-04-23,01:09 PM,Abdulmuiz,<Media omitted>,text,15,0,2,,[]
2022-04-23,01:09 PM,Abdulmuiz,<Media omitted>,text,15,0,2,,[]
2022-04-23,01:09 PM,raqib,<Media omitted>,text,15,0,2,,[]
2022-04-23,01:09 PM,Abdulmuiz,Abeg gettat,text,11,0,2,,[]
2022-04-23,01:10 PM,raqib,"U suppose don merge dem nah, na stress to dey look am one after the other😒",text,74,0,16,,['😒']
2022-04-23,01:10 PM,raqib,<Media omitted>,text,15,0,2,,[]
2022-04-23,01:10 PM,Abdulmuiz,You get problem walah,text,21,0,4,,[]
2022-04-23,01:18 PM,raqib,<Media omitted>,text,15,0,2,,[]
2022-04-27,08:19 PM,Abdulmuiz,Ma Sha Allah,text,12,0,3,,[]
2022-04-27,09:21 PM,raqib,😌🤞,text,2,0,0,,"['😌', '🤞']"
2022-04-27,09:22 PM,raqib,We going there soon too,text,23,0,5,,[]
2022-04-27,09:42 PM,Abdulmuiz,Amin ohhh🤲🏼,text,11,0,2,,"['🤲', '🏼']"
2022-04-29,06:28 PM,raqib,Who's wheeling?,text,15,0,3,,[]
2022-04-29,07:03 PM,Abdulmuiz,Idk the person,text,14,0,3,,[]
2022-04-29,07:03 PM,Abdulmuiz,Happy iftar,text,11,0,2,,[]
2022-04-29,07:12 PM,raqib,Same to u boss,text,14,0,4,,[]
2022-04-29,07:24 PM,Abdulmuiz,🤲🏼,text,2,0,0,,"['🤲', '🏼']"
2022-05-02,07:41 AM,Abdulmuiz,<Media omitted>,text,15,0,2,,[]
2022-05-02,07:43 AM,raqib,Eid Mubarak ✨,text,13,0,2,,['✨']
2022-05-02,07:44 AM,raqib,Send funds,text,10,0,2,,[]
2022-05-02,07:44 AM,Abdulmuiz,✊🏼❤️,text,4,1,0,,"['✊', '🏼', '❤']"
2022-05-02,07:44 AM,Abdulmuiz,Say wetin,text,9,0,2,,[]
2022-05-02,07:44 AM,raqib,<Media omitted>,text,15,0,2,,[]
2022-05-02,07:44 AM,raqib,FUNDS,text,5,0,1,,[]
2022-05-02,07:44 AM,Abdulmuiz,<Media omitted>,text,15,0,2,,[]
2022-05-02,07:44 AM,Abdulmuiz,That's my line,text,14,0,4,,[]
2022-05-02,07:46 AM,raqib,Why u dey lie?,text,14,0,4,,[]
2022-05-02,07:46 AM,raqib,<Media omitted>,text,15,0,2,,[]
2022-05-03,10:03 PM,Abdulmuiz,Real Madrid vs Liverpool 😹😹✌🏼,text,29,0,4,,"['😹', '😹', '✌', '🏼']"
2022-05-03,10:03 PM,Abdulmuiz,Omo Liverpool go too beat am ehn...no cap,text,41,0,9,,[]
2022-05-03,10:05 PM,raqib,<Media omitted>,text,15,0,2,,[]
2022-05-03,10:05 PM,raqib,Them go too collect aswr,text,24,0,5,,[]
2022-05-03,10:06 PM,raqib,Na we get champe,text,16,0,4,,[]
2022-05-03,10:06 PM,Abdulmuiz,Lmao,text,4,0,1,,[]
2022-05-03,10:06 PM,Abdulmuiz,Iswr na luck you just dey get,text,29,0,7,,[]
2022-05-03,10:06 PM,Abdulmuiz,But that benzema😂 I dey fear am,text,31,1,7,,['😂']
2022-05-03,10:07 PM,raqib,Cap,text,3,0,1,,[]
2022-05-03,10:07 PM,raqib,Make the luck sha carry us enter final,text,38,0,8,,[]
2022-05-03,10:07 PM,raqib,Balon dor winner🫠,text,17,0,3,,['🫠']
2022-05-03,10:07 PM,Abdulmuiz,"Who you dey face self, iswr I bin think say u don enter already",text,63,0,14,,[]
2022-05-03,10:08 PM,Abdulmuiz,No cap iswr,text,11,0,3,,[]
2022-05-03,10:10 PM,raqib,<Media omitted>,text,15,0,2,,[]
2022-05-03,10:11 PM,raqib,<Media omitted>,text,15,0,2,,[]
2022-05-03,10:12 PM,Abdulmuiz,Lol omo iswr I no go lie,text,24,0,7,,[]
2022-05-03,10:12 PM,Abdulmuiz,Too dey watch chelsea match now dey annoy me,text,44,0,9,,[]
2022-05-04,07:43 AM,raqib,Next season might be worse. Rudiger and Christensen are going and y'all are not going to be signing players,text,107,0,20,,[]
2022-05-04,08:03 AM,Abdulmuiz,We go sign na,text,13,0,4,,[]
2022-05-04,09:26 AM,raqib,U can't sign anyone,text,19,0,5,,[]
2022-05-04,09:26 AM,raqib,Chelsea is under sanctions,text,26,0,4,,[]
2022-05-04,10:07 AM,Abdulmuiz,Oh that's true,text,14,0,4,,[]
2022-05-04,10:18 PM,raqib,U thought it was over before?? Lmao,text,35,0,7,,[]
2022-05-04,10:19 PM,Abdulmuiz,As in time still dey na,text,23,0,6,,[]
2022-05-04,10:19 PM,Abdulmuiz,Gettat 😂,text,8,1,1,,['😂']
2022-05-04,10:19 PM,raqib,Bro Madrid's clear of anybody,text,29,0,6,,[]
2022-05-04,10:19 PM,raqib,Like everybody papa,text,19,0,3,,[]
2022-05-04,10:20 PM,Abdulmuiz,Liverpool awaits you,text,20,0,3,,[]
2022-05-04,10:21 PM,raqib,Till then,text,9,0,2,,[]
2022-05-04,10:21 PM,raqib,Make we win this one first,text,26,0,6,,[]
2022-05-04,10:22 PM,Abdulmuiz,Salah revenge💀,text,14,0,2,,['💀']
2022-05-04,10:22 PM,raqib,Which stupid revenge,text,20,0,3,,[]
2022-05-04,10:22 PM,Abdulmuiz,He talk am for tik tok,text,22,0,6,,[]
2022-05-04,10:22 PM,raqib,We played last season. See as vinicius pocket am,text,48,0,9,,[]
2022-05-04,10:23 PM,Abdulmuiz,Say na Madrid he wan play with,text,30,0,7,,[]
2022-05-04,10:23 PM,raqib,Guy Liverpool are our bitches,text,29,0,5,,[]
2022-05-04,10:23 PM,Abdulmuiz,Love this,text,9,0,2,,[]
2022-05-04,10:23 PM,Abdulmuiz,Ok till then,text,12,0,3,,[]
2022-05-04,10:23 PM,raqib,2017 finals,text,11,0,2,,[]
2022-05-04,10:23 PM,raqib,Last season quater finals,text,25,0,4,,[]
2022-05-04,10:23 PM,raqib,"Ahn ahn, who be Liverpool papa",text,30,0,6,,[]
2022-05-04,10:23 PM,raqib,<Media omitted>,text,15,0,2,,[]
2022-05-04,10:24 PM,Abdulmuiz,I don hear na,text,13,0,4,,[]
2022-05-05,07:42 PM,raqib,Unrelated...,text,12,0,1,,[]
2022-05-05,07:42 PM,raqib,,text,0,0,0,,[]
2022-05-05,07:42 PM,raqib,Did u see my view on this post?👀,text,32,0,8,,['👀']
2022-05-05,09:01 PM,Abdulmuiz,Egbami dey send you come nhi,text,28,0,6,,[]
2022-05-05,09:01 PM,Abdulmuiz,Yes😒,text,4,0,1,,['😒']
2022-05-05,10:53 PM,raqib,"Or shit, trick didn't work yet again",text,36,0,8,,[]
2022-05-05,10:53 PM,raqib,Alaye na question i ask.,text,24,0,5,,[]
